label,rt,acc,sub,session,run
1.0,0.0005650520324707031,1.0,7.0,1.0,6.0
-1.0,0.0007038116455078125,1.0,7.0,1.0,6.0
-1.0,0.0005700588226318359,1.0,7.0,1.0,6.0
1.0,0.0007359981536865234,1.0,7.0,1.0,6.0
-1.0,0.0004589557647705078,1.0,7.0,1.0,7.0
-1.0,0.0006709098815917969,1.0,7.0,1.0,7.0
-1.0,0.0006239414215087891,1.0,7.0,1.0,7.0
-1.0,0.0005779266357421875,1.0,7.0,1.0,7.0
1.0,0.00045299530029296875,1.0,7.0,1.0,7.0
1.0,0.0007970333099365234,1.0,7.0,1.0,7.0
-1.0,0.0007431507110595703,1.0,7.0,1.0,7.0
1.0,0.0007581710815429688,1.0,7.0,1.0,7.0
1.0,0.0007050037384033203,1.0,7.0,1.0,7.0
1.0,0.00044083595275878906,1.0,7.0,1.0,7.0
1.0,0.0006020069122314453,1.0,7.0,1.0,7.0
1.0,0.0007178783416748047,1.0,7.0,1.0,7.0
1.0,0.0006699562072753906,1.0,7.0,1.0,7.0
-1.0,0.0005819797515869141,1.0,7.0,1.0,7.0
-1.0,0.0005619525909423828,1.0,7.0,1.0,7.0
1.0,0.39986085891723633,0.0,7.0,1.0,7.0
1.0,0.0005719661712646484,0.0,7.0,1.0,7.0
-1.0,0.0005269050598144531,1.0,7.0,1.0,7.0
-1.0,0.0005249977111816406,0.0,7.0,1.0,7.0
1.0,0.0006089210510253906,1.0,7.0,1.0,7.0
1.0,0.000614166259765625,1.0,7.0,1.0,7.0
1.0,0.0004470348358154297,1.0,7.0,1.0,7.0
-1.0,0.0005900859832763672,1.0,7.0,1.0,7.0
-1.0,0.0007059574127197266,1.0,7.0,1.0,7.0
1.0,0.0005729198455810547,0.0,7.0,1.0,7.0
-1.0,0.0007810592651367188,1.0,7.0,1.0,7.0
1.0,0.0005829334259033203,0.0,7.0,1.0,7.0
-1.0,0.0005130767822265625,1.0,7.0,1.0,7.0
-1.0,0.0,0.0,7.0,1.0,7.0
1.0,0.0005331039428710938,1.0,7.0,1.0,7.0
1.0,0.0005590915679931641,1.0,7.0,1.0,7.0
1.0,0.0006661415100097656,0.0,7.0,1.0,7.0
-1.0,0.0005080699920654297,1.0,7.0,1.0,7.0
1.0,0.0005879402160644531,1.0,7.0,1.0,7.0
-1.0,0.0006859302520751953,1.0,7.0,1.0,7.0
1.0,0.0006659030914306641,1.0,7.0,1.0,7.0
-1.0,0.000576019287109375,0.0,7.0,1.0,7.0
1.0,0.0006198883056640625,1.0,7.0,1.0,7.0
-1.0,0.0006849765777587891,1.0,7.0,1.0,7.0
-1.0,0.0006999969482421875,1.0,7.0,1.0,7.0
1.0,0.0010499954223632812,1.0,7.0,1.0,7.0
-1.0,0.00043702125549316406,1.0,7.0,1.0,7.0
1.0,0.0004391670227050781,1.0,7.0,1.0,7.0
-1.0,0.0006158351898193359,1.0,7.0,1.0,7.0
-1.0,0.0006208419799804688,1.0,7.0,1.0,7.0
-1.0,0.0005700588226318359,1.0,7.0,1.0,7.0
-1.0,0.0006351470947265625,1.0,7.0,1.0,7.0
-1.0,0.0007221698760986328,1.0,7.0,1.0,7.0
1.0,0.0006010532379150391,1.0,7.0,1.0,7.0
-1.0,0.0007059574127197266,1.0,7.0,1.0,7.0
1.0,0.0006380081176757812,1.0,7.0,1.0,7.0
1.0,0.0005719661712646484,1.0,7.0,1.0,7.0
-1.0,0.0005578994750976562,1.0,7.0,1.0,7.0
-1.0,0.0005729198455810547,1.0,7.0,1.0,7.0
-1.0,0.0004949569702148438,1.0,7.0,1.0,7.0
1.0,0.0006170272827148438,1.0,7.0,1.0,7.0
-1.0,0.0008630752563476562,1.0,7.0,1.0,7.0
1.0,0.0006978511810302734,1.0,7.0,1.0,7.0
-1.0,0.0006721019744873047,1.0,7.0,1.0,7.0
1.0,0.0007050037384033203,1.0,7.0,1.0,7.0
1.0,0.00045299530029296875,1.0,7.0,1.0,8.0
-1.0,0.0005049705505371094,1.0,7.0,1.0,8.0
1.0,0.0007159709930419922,1.0,7.0,1.0,8.0
1.0,0.0006148815155029297,1.0,7.0,1.0,8.0
-1.0,0.0006480216979980469,1.0,7.0,1.0,8.0
1.0,0.0004811286926269531,0.0,7.0,1.0,8.0
1.0,0.0006899833679199219,1.0,7.0,1.0,8.0
-1.0,0.0005779266357421875,1.0,7.0,1.0,8.0
-1.0,0.00047397613525390625,1.0,7.0,1.0,8.0
-1.0,0.0006630420684814453,1.0,7.0,1.0,8.0
-1.0,0.0007331371307373047,1.0,7.0,1.0,8.0
1.0,0.0,0.0,7.0,1.0,8.0
1.0,0.000598907470703125,1.0,7.0,1.0,8.0
1.0,0.0005598068237304688,1.0,7.0,1.0,8.0
-1.0,0.000637054443359375,0.0,7.0,1.0,8.0
-1.0,0.0005359649658203125,1.0,7.0,1.0,8.0
1.0,0.18656396865844727,0.0,7.0,1.0,8.0
-1.0,0.0006039142608642578,1.0,7.0,1.0,8.0
1.0,0.0005519390106201172,1.0,7.0,1.0,8.0
1.0,0.0004279613494873047,1.0,7.0,1.0,8.0
-1.0,0.0007550716400146484,1.0,7.0,1.0,8.0
-1.0,0.0,0.0,7.0,1.0,8.0
-1.0,0.0005540847778320312,1.0,7.0,1.0,8.0
-1.0,0.0,0.0,7.0,1.0,8.0
-1.0,0.0006768703460693359,1.0,7.0,1.0,8.0
-1.0,0.0006611347198486328,1.0,7.0,1.0,8.0
1.0,0.0006320476531982422,1.0,7.0,1.0,8.0
-1.0,0.0006051063537597656,0.0,7.0,1.0,8.0
1.0,0.0005939006805419922,1.0,7.0,1.0,8.0
1.0,0.0006439685821533203,1.0,7.0,1.0,8.0
1.0,0.0005941390991210938,1.0,7.0,1.0,8.0
-1.0,0.0004360675811767578,0.0,7.0,1.0,8.0
1.0,0.0005609989166259766,1.0,7.0,1.0,8.0
-1.0,0.0005879402160644531,0.0,7.0,1.0,8.0
-1.0,0.0004489421844482422,1.0,7.0,1.0,8.0
-1.0,0.0004680156707763672,1.0,7.0,1.0,8.0
1.0,0.0005309581756591797,1.0,7.0,1.0,8.0
-1.0,0.0005490779876708984,1.0,7.0,1.0,8.0
-1.0,0.0008349418640136719,0.0,7.0,1.0,8.0
1.0,0.0006628036499023438,1.0,7.0,1.0,8.0
-1.0,0.0005819797515869141,0.0,7.0,1.0,8.0
-1.0,0.0007231235504150391,1.0,7.0,1.0,8.0
1.0,0.0005869865417480469,1.0,7.0,1.0,8.0
1.0,0.0007889270782470703,1.0,7.0,1.0,8.0
1.0,0.0008139610290527344,1.0,7.0,1.0,8.0
-1.0,0.0006170272827148438,1.0,7.0,1.0,8.0
-1.0,0.0005970001220703125,1.0,7.0,1.0,8.0
1.0,0.0005478858947753906,1.0,7.0,1.0,8.0
1.0,0.0006060600280761719,1.0,7.0,1.0,8.0
-1.0,0.0005478858947753906,1.0,7.0,1.0,8.0
-1.0,0.0005328655242919922,1.0,7.0,1.0,8.0
-1.0,0.0005650520324707031,1.0,7.0,1.0,8.0
-1.0,0.0726630687713623,1.0,7.0,1.0,8.0
1.0,0.0006642341613769531,1.0,7.0,1.0,8.0
-1.0,0.0005648136138916016,1.0,7.0,1.0,8.0
-1.0,0.0,0.0,7.0,1.0,8.0
1.0,0.0008189678192138672,1.0,7.0,1.0,8.0
1.0,0.0005939006805419922,1.0,7.0,1.0,8.0
1.0,0.0006470680236816406,1.0,7.0,1.0,8.0
1.0,0.000637054443359375,1.0,7.0,1.0,8.0
1.0,0.0007169246673583984,1.0,7.0,1.0,9.0
-1.0,0.0007040500640869141,1.0,7.0,1.0,9.0
1.0,0.0007979869842529297,1.0,7.0,1.0,9.0
-1.0,0.0006060600280761719,1.0,7.0,1.0,9.0
-1.0,0.0005838871002197266,1.0,7.0,1.0,9.0
1.0,0.0005810260772705078,0.0,7.0,1.0,9.0
-1.0,0.0006880760192871094,0.0,7.0,1.0,9.0
1.0,0.0006999969482421875,1.0,7.0,1.0,9.0
-1.0,0.0005459785461425781,1.0,7.0,1.0,9.0
-1.0,0.00041794776916503906,1.0,7.0,1.0,9.0
-1.0,0.000514984130859375,1.0,7.0,1.0,9.0
-1.0,0.000598907470703125,1.0,7.0,1.0,9.0
1.0,0.0005490779876708984,1.0,7.0,1.0,9.0
-1.0,0.0005860328674316406,1.0,7.0,1.0,9.0
1.0,0.000492095947265625,1.0,7.0,1.0,9.0
-1.0,0.0005910396575927734,1.0,7.0,1.0,9.0
-1.0,0.0005390644073486328,1.0,7.0,1.0,9.0
-1.0,0.0009360313415527344,1.0,7.0,1.0,9.0
-1.0,0.0006678104400634766,1.0,7.0,1.0,9.0
-1.0,0.0006670951843261719,1.0,7.0,1.0,9.0
-1.0,0.0,0.0,7.0,1.0,9.0
1.0,0.0005459785461425781,1.0,7.0,1.0,9.0
-1.0,0.0006670951843261719,1.0,7.0,1.0,9.0
1.0,0.0007450580596923828,1.0,7.0,1.0,9.0
-1.0,0.0004601478576660156,1.0,7.0,1.0,9.0
-1.0,0.0005528926849365234,1.0,7.0,1.0,9.0
-1.0,0.0005578994750976562,1.0,7.0,1.0,9.0
-1.0,0.0006251335144042969,1.0,7.0,1.0,9.0
1.0,0.0005548000335693359,0.0,7.0,1.0,9.0
-1.0,0.0007369518280029297,1.0,7.0,1.0,9.0
1.0,0.0006320476531982422,1.0,7.0,1.0,9.0
-1.0,0.0005059242248535156,1.0,7.0,1.0,9.0
1.0,0.0006089210510253906,1.0,7.0,1.0,9.0
-1.0,0.000518798828125,1.0,7.0,1.0,9.0
-1.0,0.0005679130554199219,1.0,7.0,1.0,9.0
1.0,0.0006389617919921875,1.0,7.0,1.0,9.0
-1.0,0.0007009506225585938,1.0,7.0,1.0,9.0
1.0,0.0007059574127197266,1.0,7.0,1.0,9.0
1.0,0.00046706199645996094,1.0,7.0,1.0,9.0
-1.0,0.0005509853363037109,1.0,7.0,1.0,9.0
-1.0,0.0007169246673583984,1.0,7.0,1.0,9.0
-1.0,0.0005891323089599609,1.0,7.0,1.0,9.0
1.0,0.0007309913635253906,1.0,7.0,1.0,9.0
-1.0,0.0006289482116699219,1.0,7.0,1.0,9.0
-1.0,0.0008921623229980469,1.0,7.0,1.0,9.0
1.0,0.0005021095275878906,0.0,7.0,1.0,9.0
-1.0,0.0006189346313476562,1.0,7.0,1.0,9.0
1.0,0.0005540847778320312,1.0,7.0,1.0,9.0
-1.0,0.0006418228149414062,1.0,7.0,1.0,9.0
-1.0,0.0006108283996582031,1.0,7.0,1.0,9.0
-1.0,0.0004439353942871094,1.0,7.0,1.0,9.0
1.0,0.000659942626953125,1.0,7.0,1.0,9.0
1.0,0.0006191730499267578,1.0,7.0,1.0,9.0
1.0,0.0008900165557861328,0.0,7.0,1.0,9.0
1.0,0.000637054443359375,0.0,7.0,1.0,9.0
1.0,0.0006849765777587891,1.0,7.0,1.0,9.0
-1.0,0.0006818771362304688,1.0,7.0,1.0,9.0
1.0,0.1666429042816162,1.0,7.0,1.0,9.0
-1.0,0.0006990432739257812,1.0,7.0,1.0,9.0
1.0,0.0005509853363037109,0.0,7.0,1.0,9.0
1.0,0.0006151199340820312,1.0,7.0,1.0,10.0
-1.0,0.0006310939788818359,0.0,7.0,1.0,10.0
1.0,0.0006310939788818359,1.0,7.0,1.0,10.0
1.0,0.0006289482116699219,1.0,7.0,1.0,10.0
-1.0,0.0006389617919921875,1.0,7.0,1.0,10.0
1.0,0.0007531642913818359,0.0,7.0,1.0,10.0
1.0,0.0006880760192871094,1.0,7.0,1.0,10.0
1.0,0.0009570121765136719,1.0,7.0,1.0,10.0
1.0,0.0005669593811035156,1.0,7.0,1.0,10.0
-1.0,0.0006661415100097656,1.0,7.0,1.0,10.0
1.0,0.0007538795471191406,1.0,7.0,1.0,10.0
-1.0,0.0008089542388916016,1.0,7.0,1.0,10.0
-1.0,0.0005679130554199219,1.0,7.0,1.0,10.0
1.0,0.3775629997253418,1.0,7.0,1.0,10.0
-1.0,0.0005409717559814453,1.0,7.0,1.0,10.0
1.0,0.0004620552062988281,0.0,7.0,1.0,10.0
-1.0,0.0007009506225585938,1.0,7.0,1.0,10.0
-1.0,0.0005800724029541016,1.0,7.0,1.0,10.0
-1.0,0.0006449222564697266,1.0,7.0,1.0,10.0
1.0,0.10795402526855469,1.0,7.0,1.0,10.0
-1.0,0.0005688667297363281,1.0,7.0,1.0,10.0
-1.0,0.0005700588226318359,1.0,7.0,1.0,10.0
1.0,0.0005478858947753906,1.0,7.0,1.0,10.0
-1.0,0.6442828178405762,1.0,7.0,1.0,10.0
-1.0,0.0006461143493652344,1.0,7.0,1.0,10.0
1.0,0.0005509853363037109,1.0,7.0,1.0,10.0
-1.0,0.0005822181701660156,1.0,7.0,1.0,10.0
-1.0,0.0005080699920654297,0.0,7.0,1.0,10.0
-1.0,0.0006368160247802734,1.0,7.0,1.0,10.0
-1.0,0.0,0.0,7.0,1.0,10.0
-1.0,0.0006830692291259766,0.0,7.0,1.0,10.0
1.0,0.0010709762573242188,0.0,7.0,1.0,10.0
1.0,0.0005660057067871094,1.0,7.0,1.0,10.0
1.0,0.0005958080291748047,1.0,7.0,1.0,10.0
1.0,0.0005631446838378906,0.0,7.0,1.0,10.0
1.0,0.0004642009735107422,1.0,7.0,1.0,10.0
1.0,0.0007250308990478516,1.0,7.0,1.0,10.0
-1.0,0.0008609294891357422,1.0,7.0,1.0,10.0
1.0,0.0006191730499267578,1.0,7.0,1.0,10.0
-1.0,0.0006091594696044922,1.0,7.0,1.0,10.0
-1.0,0.0005500316619873047,1.0,7.0,1.0,10.0
1.0,0.0005700588226318359,1.0,7.0,1.0,10.0
-1.0,0.0007340908050537109,1.0,7.0,1.0,10.0
1.0,0.0006601810455322266,1.0,7.0,1.0,10.0
-1.0,0.0005872249603271484,1.0,7.0,1.0,10.0
1.0,0.0005209445953369141,1.0,7.0,1.0,10.0
1.0,0.0006699562072753906,1.0,7.0,1.0,10.0
-1.0,0.0004589557647705078,0.0,7.0,1.0,10.0
-1.0,0.0005829334259033203,1.0,7.0,1.0,10.0
1.0,0.0005490779876708984,1.0,7.0,1.0,10.0
1.0,0.0004839897155761719,1.0,7.0,1.0,10.0
-1.0,0.0005049705505371094,1.0,7.0,1.0,10.0
-1.0,0.0006601810455322266,1.0,7.0,1.0,10.0
-1.0,0.0008630752563476562,1.0,7.0,1.0,10.0
1.0,0.0005769729614257812,0.0,7.0,1.0,10.0
-1.0,0.0005500316619873047,1.0,7.0,1.0,10.0
1.0,0.0006048679351806641,0.0,7.0,1.0,10.0
-1.0,0.0005650520324707031,1.0,7.0,1.0,10.0
1.0,0.0006949901580810547,1.0,7.0,1.0,10.0
-1.0,0.0006811618804931641,1.0,7.0,1.0,10.0
-1.0,0.0006039142608642578,1.0,7.0,1.0,11.0
-1.0,0.0004138946533203125,1.0,7.0,1.0,11.0
-1.0,0.0005979537963867188,1.0,7.0,1.0,11.0
1.0,0.0004420280456542969,1.0,7.0,1.0,11.0
1.0,0.0005340576171875,1.0,7.0,1.0,11.0
1.0,0.0006279945373535156,1.0,7.0,1.0,11.0
1.0,0.0007050037384033203,1.0,7.0,1.0,11.0
-1.0,0.0005180835723876953,1.0,7.0,1.0,11.0
1.0,0.0005850791931152344,1.0,7.0,1.0,11.0
-1.0,0.0007259845733642578,0.0,7.0,1.0,11.0
1.0,0.0006761550903320312,1.0,7.0,1.0,11.0
-1.0,0.000701904296875,1.0,7.0,1.0,11.0
1.0,0.0004260540008544922,0.0,7.0,1.0,11.0
-1.0,0.0007829666137695312,1.0,7.0,1.0,11.0
1.0,0.0005910396575927734,1.0,7.0,1.0,11.0
1.0,0.00042891502380371094,1.0,7.0,1.0,11.0
1.0,0.00045180320739746094,1.0,7.0,1.0,11.0
-1.0,0.0005478858947753906,1.0,7.0,1.0,11.0
-1.0,0.0007729530334472656,0.0,7.0,1.0,11.0
-1.0,0.0005679130554199219,0.0,7.0,1.0,11.0
-1.0,0.0006430149078369141,1.0,7.0,1.0,11.0
-1.0,0.0007359981536865234,1.0,7.0,1.0,11.0
-1.0,0.00057220458984375,1.0,7.0,1.0,11.0
1.0,0.0005540847778320312,1.0,7.0,1.0,11.0
-1.0,0.0007100105285644531,1.0,7.0,1.0,11.0
-1.0,0.0005919933319091797,1.0,7.0,1.0,11.0
-1.0,0.0005290508270263672,1.0,7.0,1.0,11.0
-1.0,0.0005829334259033203,1.0,7.0,1.0,11.0
-1.0,0.0006310939788818359,1.0,7.0,1.0,11.0
1.0,0.0005388259887695312,1.0,7.0,1.0,11.0
-1.0,0.0005800724029541016,1.0,7.0,1.0,11.0
-1.0,0.0005710124969482422,1.0,7.0,1.0,11.0
1.0,0.0006299018859863281,1.0,7.0,1.0,11.0
1.0,0.0006690025329589844,1.0,7.0,1.0,11.0
-1.0,0.0004520416259765625,1.0,7.0,1.0,11.0
1.0,0.0004949569702148438,1.0,7.0,1.0,11.0
-1.0,0.0005829334259033203,1.0,7.0,1.0,11.0
-1.0,0.0007519721984863281,1.0,7.0,1.0,11.0
-1.0,0.0006680488586425781,1.0,7.0,1.0,11.0
1.0,0.0006010532379150391,1.0,7.0,1.0,11.0
-1.0,0.0007269382476806641,1.0,7.0,1.0,11.0
-1.0,0.0004858970642089844,1.0,7.0,1.0,11.0
-1.0,0.0005381107330322266,1.0,7.0,1.0,11.0
-1.0,0.0005080699920654297,1.0,7.0,1.0,11.0
-1.0,0.0006229877471923828,1.0,7.0,1.0,11.0
-1.0,0.0006320476531982422,1.0,7.0,1.0,11.0
-1.0,0.451632022857666,1.0,7.0,1.0,11.0
1.0,0.0005939006805419922,1.0,7.0,1.0,11.0
-1.0,0.0005259513854980469,1.0,7.0,1.0,11.0
-1.0,0.0007250308990478516,1.0,7.0,1.0,11.0
1.0,0.0005388259887695312,1.0,7.0,1.0,11.0
1.0,0.0007979869842529297,1.0,7.0,1.0,11.0
1.0,0.0004971027374267578,1.0,7.0,1.0,11.0
-1.0,0.000576019287109375,1.0,7.0,1.0,11.0
-1.0,0.0006339550018310547,1.0,7.0,1.0,11.0
1.0,0.000926971435546875,1.0,7.0,1.0,11.0
-1.0,0.0006480216979980469,1.0,7.0,1.0,11.0
1.0,0.0007839202880859375,1.0,7.0,1.0,11.0
-1.0,0.0005710124969482422,1.0,7.0,1.0,11.0
-1.0,0.0005629062652587891,1.0,7.0,1.0,11.0
1.0,0.0006918907165527344,1.0,7.0,1.0,12.0
-1.0,0.0006010532379150391,1.0,7.0,1.0,12.0
1.0,0.0006809234619140625,1.0,7.0,1.0,12.0
-1.0,0.0005979537963867188,0.0,7.0,1.0,12.0
1.0,0.0005590915679931641,1.0,7.0,1.0,12.0
-1.0,0.0005688667297363281,1.0,7.0,1.0,12.0
-1.0,0.0009300708770751953,1.0,7.0,1.0,12.0
1.0,0.0,0.0,7.0,1.0,12.0
-1.0,0.0005910396575927734,1.0,7.0,1.0,12.0
-1.0,0.0012230873107910156,1.0,7.0,1.0,12.0
-1.0,0.0006060600280761719,1.0,7.0,1.0,12.0
-1.0,0.00044989585876464844,1.0,7.0,1.0,12.0
-1.0,0.0004961490631103516,1.0,7.0,1.0,12.0
-1.0,0.0005600452423095703,1.0,7.0,1.0,12.0
-1.0,0.0005640983581542969,1.0,7.0,1.0,12.0
1.0,0.0006129741668701172,0.0,7.0,1.0,12.0
-1.0,0.0005631446838378906,1.0,7.0,1.0,12.0
-1.0,0.0006120204925537109,1.0,7.0,1.0,12.0
1.0,0.0005710124969482422,1.0,7.0,1.0,12.0
1.0,0.0005831718444824219,1.0,7.0,1.0,12.0
1.0,0.0004630088806152344,1.0,7.0,1.0,12.0
1.0,0.0005941390991210938,0.0,7.0,1.0,12.0
1.0,0.0005521774291992188,1.0,7.0,1.0,12.0
-1.0,0.0005509853363037109,1.0,7.0,1.0,12.0
-1.0,0.0005829334259033203,1.0,7.0,1.0,12.0
1.0,0.0,0.0,7.0,1.0,12.0
1.0,0.0006229877471923828,1.0,7.0,1.0,12.0
-1.0,0.0005252361297607422,1.0,7.0,1.0,12.0
-1.0,0.0005748271942138672,1.0,7.0,1.0,12.0
-1.0,0.0005609989166259766,1.0,7.0,1.0,12.0
1.0,0.0005190372467041016,1.0,7.0,1.0,12.0
-1.0,0.0005600452423095703,1.0,7.0,1.0,12.0
1.0,0.00043702125549316406,1.0,7.0,1.0,12.0
1.0,0.0005269050598144531,1.0,7.0,1.0,12.0
-1.0,0.0005998611450195312,1.0,7.0,1.0,12.0
1.0,0.0005838871002197266,1.0,7.0,1.0,12.0
-1.0,0.0005850791931152344,1.0,7.0,1.0,12.0
-1.0,0.0005578994750976562,1.0,7.0,1.0,12.0
1.0,0.0006549358367919922,0.0,7.0,1.0,12.0
-1.0,0.0005500316619873047,1.0,7.0,1.0,12.0
-1.0,0.0005700588226318359,1.0,7.0,1.0,12.0
1.0,0.0,0.0,7.0,1.0,12.0
1.0,0.0005660057067871094,1.0,7.0,1.0,12.0
1.0,0.0006940364837646484,1.0,7.0,1.0,12.0
-1.0,0.0009980201721191406,1.0,7.0,1.0,12.0
-1.0,0.0005991458892822266,1.0,7.0,1.0,12.0
1.0,0.0007050037384033203,0.0,7.0,1.0,12.0
1.0,0.0005750656127929688,1.0,7.0,1.0,12.0
-1.0,0.00057220458984375,1.0,7.0,1.0,12.0
-1.0,0.0005681514739990234,1.0,7.0,1.0,12.0
1.0,0.0006709098815917969,1.0,7.0,1.0,12.0
1.0,0.0007600784301757812,1.0,7.0,1.0,12.0
1.0,0.0006439685821533203,1.0,7.0,1.0,12.0
1.0,0.0008740425109863281,0.0,7.0,1.0,12.0
-1.0,0.0008568763732910156,1.0,7.0,1.0,12.0
1.0,0.0007190704345703125,1.0,7.0,1.0,12.0
1.0,0.15379810333251953,0.0,7.0,1.0,12.0
1.0,0.0004611015319824219,1.0,7.0,1.0,12.0
1.0,0.0004730224609375,1.0,7.0,1.0,12.0
-1.0,0.0006248950958251953,1.0,7.0,1.0,12.0
1.0,0.45474696159362793,1.0,8.0,1.0,1.0
-1.0,0.36194300651550293,1.0,8.0,1.0,1.0
-1.0,0.4741780757904053,1.0,8.0,1.0,1.0
-1.0,0.4331190586090088,1.0,8.0,1.0,1.0
-1.0,0.3632187843322754,1.0,8.0,1.0,1.0
-1.0,0.4355649948120117,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
1.0,0.38099098205566406,1.0,8.0,1.0,1.0
-1.0,0.42168688774108887,0.0,8.0,1.0,1.0
1.0,0.23046517372131348,1.0,8.0,1.0,1.0
1.0,0.4134521484375,1.0,8.0,1.0,1.0
1.0,0.3485879898071289,1.0,8.0,1.0,1.0
1.0,0.3746941089630127,1.0,8.0,1.0,1.0
1.0,0.17564797401428223,1.0,8.0,1.0,1.0
-1.0,0.4073600769042969,1.0,8.0,1.0,1.0
-1.0,0.38216495513916016,1.0,8.0,1.0,1.0
1.0,0.4161100387573242,1.0,8.0,1.0,1.0
1.0,0.4004549980163574,0.0,8.0,1.0,1.0
1.0,0.3218398094177246,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
1.0,0.4244539737701416,1.0,8.0,1.0,1.0
1.0,0.42614102363586426,1.0,8.0,1.0,1.0
1.0,0.38657498359680176,1.0,8.0,1.0,1.0
1.0,0.41183900833129883,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
1.0,0.39452695846557617,1.0,8.0,1.0,1.0
-1.0,0.42017197608947754,0.0,8.0,1.0,1.0
-1.0,0.3564479351043701,1.0,8.0,1.0,1.0
1.0,0.45336318016052246,0.0,8.0,1.0,1.0
-1.0,0.5335519313812256,1.0,8.0,1.0,1.0
1.0,0.34991908073425293,1.0,8.0,1.0,1.0
-1.0,0.37424302101135254,0.0,8.0,1.0,1.0
-1.0,0.33466291427612305,1.0,8.0,1.0,1.0
-1.0,0.39789295196533203,0.0,8.0,1.0,1.0
1.0,0.41570520401000977,1.0,8.0,1.0,1.0
-1.0,0.35199809074401855,1.0,8.0,1.0,1.0
-1.0,0.36034417152404785,1.0,8.0,1.0,1.0
-1.0,0.3767249584197998,1.0,8.0,1.0,1.0
-1.0,0.46562814712524414,1.0,8.0,1.0,1.0
-1.0,0.4722921848297119,1.0,8.0,1.0,1.0
1.0,0.4020721912384033,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
-1.0,0.36272692680358887,1.0,8.0,1.0,1.0
-1.0,0.4034759998321533,1.0,8.0,1.0,1.0
1.0,0.531419038772583,0.0,8.0,1.0,1.0
1.0,0.38805603981018066,1.0,8.0,1.0,1.0
-1.0,0.4204871654510498,1.0,8.0,1.0,1.0
1.0,0.3568580150604248,1.0,8.0,1.0,1.0
-1.0,0.3975260257720947,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
-1.0,0.47814297676086426,1.0,8.0,1.0,1.0
1.0,0.35898900032043457,1.0,8.0,1.0,1.0
1.0,0.36475086212158203,1.0,8.0,1.0,1.0
-1.0,0.46392202377319336,1.0,8.0,1.0,1.0
1.0,0.4243760108947754,1.0,8.0,1.0,1.0
-1.0,0.0,0.0,8.0,1.0,1.0
1.0,0.5840098857879639,1.0,8.0,1.0,1.0
1.0,0.32032203674316406,1.0,8.0,1.0,1.0
1.0,0.32341814041137695,1.0,8.0,1.0,2.0
-1.0,0.36629199981689453,0.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
1.0,0.37479400634765625,1.0,8.0,1.0,2.0
1.0,0.38329005241394043,0.0,8.0,1.0,2.0
-1.0,0.39186596870422363,1.0,8.0,1.0,2.0
1.0,0.4719839096069336,1.0,8.0,1.0,2.0
1.0,0.3845329284667969,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
1.0,0.3934948444366455,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.3695981502532959,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.5230059623718262,1.0,8.0,1.0,2.0
-1.0,0.4186580181121826,0.0,8.0,1.0,2.0
-1.0,0.3879721164703369,1.0,8.0,1.0,2.0
1.0,0.4517240524291992,1.0,8.0,1.0,2.0
1.0,0.4201388359069824,1.0,8.0,1.0,2.0
-1.0,0.5563549995422363,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.3340740203857422,1.0,8.0,1.0,2.0
1.0,0.42180299758911133,1.0,8.0,1.0,2.0
-1.0,0.47007107734680176,1.0,8.0,1.0,2.0
1.0,0.48644113540649414,1.0,8.0,1.0,2.0
1.0,0.518887996673584,0.0,8.0,1.0,2.0
-1.0,0.5360720157623291,1.0,8.0,1.0,2.0
1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
1.0,0.5846531391143799,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
1.0,0.4016420841217041,1.0,8.0,1.0,2.0
1.0,0.5139129161834717,1.0,8.0,1.0,2.0
1.0,0.4421060085296631,1.0,8.0,1.0,2.0
1.0,0.0,0.0,8.0,1.0,2.0
1.0,0.37101197242736816,1.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.0,0.0,8.0,1.0,2.0
-1.0,0.4289519786834717,1.0,8.0,1.0,2.0
1.0,0.3244500160217285,1.0,8.0,1.0,2.0
-1.0,0.41402101516723633,1.0,8.0,1.0,2.0
-1.0,0.8705549240112305,1.0,8.0,1.0,2.0
